hour_index,generation_kw,load_kw,generation_kwh,load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,soc,cloud,inverter_failed_frac,season,strategy,time_step_min
142,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
143,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
144,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
145,0.4623251847482204,0.5,0.4623251847482204,0.5,0.5,0.4623251847482204,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
146,0.8931436721843418,0.5,0.8931436721843418,0.5,0.5,0.8931436721843418,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
147,1.2630958943508062,0.5,1.2630958943508062,0.5,0.5,1.2630958943508062,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
148,1.5469702186819219,0.5,1.5469702186819219,0.5,0.5,1.5469702186819219,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
149,1.725421079099026,0.5,1.725421079099026,0.5,0.5,1.725421079099026,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
150,1.786287344368684,0.5,1.786287344368684,0.5,0.5,1.786287344368684,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
151,1.7254210790990265,0.5,1.7254210790990265,0.5,0.5,1.7254210790990265,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
152,1.5469702186819223,0.5,1.5469702186819223,0.5,0.5,1.5469702186819223,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
153,1.2630958943508062,0.5,1.2630958943508062,0.5,0.5,1.2630958943508062,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
154,0.8931436721843425,0.5,0.8931436721843425,0.5,0.5,0.8931436721843425,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
155,0.4623251847482209,0.5,0.4623251847482209,0.5,0.5,0.4623251847482209,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
156,2.1875710786385347e-16,0.5,2.1875710786385347e-16,0.5,0.5,2.1875710786385347e-16,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
157,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
158,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
159,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
160,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
161,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
162,0.0,2.8651151262859083,0.0,2.8651151262859083,2.8651151262859083,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
163,0.0,0.9350196870796366,0.0,0.9350196870796366,0.9350196870796366,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
164,0.0,1.2540478229349004,0.0,1.2540478229349004,1.2540478229349004,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
165,0.0,0.9475710156851225,0.0,0.9475710156851225,0.9475710156851225,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
166,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
167,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6427425311262632,0.0,Spring,PRODUCE_PRIORITY,60
