time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,total_soc_kwh
14.0,107.33379928629401,38.22,107.33379928629401,38.22,10.14,65.84577863610971,28.08,38.22,-69.11379928629401,0.0,31.348020650184303,0.0,0.0,449.85313727021116
15.0,117.2106982571977,38.22,117.2106982571977,38.22,10.14,71.03678682254406,28.08,38.22,-78.9906982571977,0.0,36.03391143465364,0.0,0.0,487.6456315767575
16.0,95.058646485591,38.22,95.058646485591,38.22,20.22,47.2131346328906,18.0,38.22,-56.838646485591,0.0,27.625511852700395,0.0,0.0,513.4622778905808
17.0,76.82471338564378,38.22,76.82471338564378,38.22,20.22,26.073842118763945,18.0,38.22,-38.60471338564377,0.0,30.530871266879828,0.0,0.0,519.2244304636479
18.0,55.70921131660395,114.71462924908826,55.70921131660395,114.71462924908826,36.006771327671565,18.907368689271642,78.70785792141669,114.71462924908826,59.005417932484306,0.0,0.79507129966074,0.0,0.0,454.1961684210422
19.0,0.0,119.55108470658068,0.0,119.55108470658068,0.0,0.0,119.55108470658068,119.55108470658068,119.55108470658068,0.0,0.0,0.0,0.0,328.178260282203
20.0,6.6372955258491135,114.6951704107604,6.6372955258491135,114.6951704107604,0.0,6.6372955258491135,113.6748680979507,113.6748680979507,108.05787488491129,1.0203023128097133,0.0,0.0,0.0,214.65111972222257
21.0,12.471153453920179,116.27302733171811,12.471153453920179,116.27302733171811,0.0,12.471153453920179,98.91552377937953,98.91552377937953,103.80187387779793,17.357503552338578,0.0,0.0,0.0,122.21617768091961
22.0,15.353077942895656,38.22,15.353077942895656,38.22,0.0,15.353077942895656,27.46330540285129,27.46330540285129,22.866922057104343,10.756694597148709,0.0,0.0,0.0,107.8325205824064
23.0,37.35210943779289,38.22,37.35210943779289,38.22,0.0,37.35210943779289,31.629371610089464,31.629371610089464,0.867890562207112,6.5906283899105365,0.0,0.0,0.0,109.92755787041219
24.0,0.0,38.22,0.0,38.22,0.0,0.0,19.592838912183385,19.592838912183385,38.22,18.627161087816614,0.0,0.0,0.0,89.27489227332043
25.0,12.976514024803926,38.22,12.976514024803926,38.22,0.0,12.976514024803926,22.722723847203955,22.722723847203955,25.243485975196073,15.497276152796044,0.0,0.0,0.0,77.63364039550737
26.0,7.368836242953087,38.22,7.368836242953087,38.22,0.0,7.368836242953087,19.678904084977294,19.678904084977294,30.851163757046912,18.541095915022705,0.0,0.0,0.0,63.88094601042628
27.0,12.391136424759763,38.22,12.391136424759763,38.22,0.0,12.391136424759763,20.841693745248758,20.841693745248758,25.828863575240234,17.37830625475124,0.0,0.0,0.0,53.66713600357083
28.0,12.786960332777713,38.22,12.786960332777713,38.22,0.0,12.786960332777713,20.41562245170987,20.41562245170987,25.433039667222285,17.80437754829013,0.0,0.0,0.0,44.27795610495345
29.0,12.108443779316744,38.22,12.108443779316744,38.22,0.0,12.108443779316744,19.09204217073508,19.09204217073508,26.111556220683255,19.12795782926492,0.0,0.0,0.0,35.6402550026055
30.0,68.03540744748103,38.22,68.03540744748103,38.22,0.0,68.03540744748103,38.22,38.22,-29.81540744748103,0.0,0.0,0.0,0.0,59.896892333547136
31.0,69.26814385937249,38.22,69.26814385937249,38.22,0.0,69.26814385937249,38.22,38.22,-31.048143859372487,0.0,0.0,0.0,0.0,85.32300610934892
32.0,71.65354913405359,38.22,71.65354913405359,38.22,0.0,71.65354913405359,38.22,38.22,-33.43354913405359,0.0,0.0,0.0,0.0,113.01211402832227
33.0,76.01945153994619,38.22,76.01945153994619,38.22,0.0,76.01945153994619,38.22,38.22,-37.79945153994619,0.0,0.0,0.0,0.0,144.84308064068446
34.0,75.73732229618679,38.22,75.73732229618679,38.22,0.0,75.73732229618679,38.22,38.22,-37.517322296186784,0.0,0.0,0.0,0.0,176.40639595160053
35.0,76.85448612874909,38.22,76.85448612874909,38.22,0.0,76.85448612874909,38.22,38.22,-38.63448612874909,0.0,0.0,0.0,0.0,209.0295459316545
36.0,88.36134400948986,38.22,88.36134400948986,38.22,0.43925435920977285,87.92208965028007,37.78074564079023,38.22,-50.14134400948985,0.0,0.0,0.0,0.0,252.61536127111688
37.0,83.63529267447105,38.22,83.63529267447105,38.22,0.78,81.47949613369843,37.44,38.22,-45.41529267447105,0.0,1.3757965407726083,0.0,0.0,290.44837318782663
38.0,93.58309207991107,38.22,93.58309207991107,38.22,2.0068232651374074,88.80456604971542,36.21317673486259,38.22,-55.36309207991108,0.0,2.7717027650582553,0.0,0.0,336.5237418590202
39.0,97.756704035932,38.22,97.756704035932,38.22,3.2771196143867245,87.5343735238324,34.94288038561327,38.22,-59.53670403593201,0.0,6.945210897712886,0.0,0.0,382.73311001794156
40.0,95.71787338993546,38.22,95.71787338993546,38.22,6.442271373197697,79.06781851340618,31.777728626802304,38.22,-57.497873389935464,0.0,10.20778350333158,0.0,0.0,424.24676174575586
41.0,88.80574634849756,38.22,88.80574634849756,38.22,9.115740028973653,62.791717099354486,29.104259971026345,38.22,-50.585746348497565,0.0,16.89828922016943,0.0,0.0,453.13763130645646
42.0,71.60206352027295,102.89836764376874,71.60206352027295,102.89836764376874,25.93950756893712,43.45051451419418,76.95886007483162,102.89836764376874,31.296304123495787,0.0,2.2120414371416524,0.0,0.0,413.2366473955525
43.0,24.191369106231694,115.84429489044096,24.191369106231694,115.84429489044096,3.5373083164811807,20.654060789750513,112.30698657395978,115.84429489044096,91.65292578420926,0.0,0.0,0.0,0.0,314.44885166248775
44.0,9.06563022144885,115.5885680200871,9.06563022144885,115.5885680200871,0.01523100405230636,9.050399217396544,109.70647565578264,109.72170665983495,106.52293779863825,5.866861360252146,0.0,0.0,0.0,207.39403519335877
45.0,41.50422936594525,131.58866122016263,41.50422936594525,131.58866122016263,0.0,41.50422936594525,114.51853612002962,114.51853612002962,90.0844318542174,17.070125100133026,0.0,0.0,0.0,126.05526824210361
46.0,25.304538782362066,38.22,25.304538782362066,38.22,0.0,25.304538782362066,29.170413160159107,29.170413160159107,12.915461217637935,9.049586839840892,0.0,0.0,0.0,119.31294625838436
47.0,18.337989631258136,38.22,18.337989631258136,38.22,0.0,18.337989631258136,25.741473083343482,25.741473083343482,19.882010368741863,12.478526916656518,0.0,0.0,0.0,109.57599565095487
48.0,0.0,38.22,0.0,38.22,0.0,0.0,19.9155362031612,19.9155362031612,38.22,18.304463796838803,0.0,0.0,0.0,88.58317724244446
49.0,0.0,38.22,0.0,38.22,0.0,0.0,19.271791043457053,19.271791043457053,38.22,18.94820895654295,0.0,0.0,0.0,68.2689258130587
50.0,0.0,38.22,0.0,38.22,0.0,0.0,18.768918727614892,18.768918727614892,38.22,19.451081272385107,0.0,0.0,0.0,48.48474834710787
51.0,10.963429034951563,38.22,10.963429034951563,38.22,0.0,10.963429034951563,20.30872555714913,20.30872555714913,27.25657096504844,17.911274442850868,0.0,0.0,0.0,37.47829398330737
52.0,12.87961392644452,38.22,12.87961392644452,38.22,0.0,12.87961392644452,18.195048986737167,18.195048986737167,25.34038607355548,20.024951013262832,0.0,0.0,0.0,30.517702955187993
53.0,14.48647882207349,38.22,14.48647882207349,38.22,0.0,14.48647882207349,17.41336584077325,17.41336584077325,23.73352117792651,20.80663415922675,0.0,0.0,0.0,25.90548419904612
54.0,69.44566447151126,38.22,69.44566447151126,38.22,0.0,69.44566447151126,38.22,38.22,-31.225664471511266,0.0,0.0,0.0,0.0,51.500008814643664
55.0,71.88110585717422,38.22,71.88110585717422,38.22,0.0,71.88110585717422,38.22,38.22,-33.66110585717421,0.0,0.0,0.0,0.0,79.40499599620065
